index,prediction,target
141,112.82542539267016,135.28760838864096
142,112.82542539267016,89.26205905470312
143,112.82542539267016,0.5947696911463112
144,112.82542539267016,219.77615380965224
145,112.82542539267016,45.01787395450991
146,112.82542539267016,169.0242340104699
147,112.82542539267016,120.53673286642949
148,112.82542539267016,227.2943179936469
149,112.82542539267016,224.37060392449166
150,112.82542539267016,39.96363345696932
151,112.82542539267016,82.97568162149463
152,112.82542539267016,51.1686426720893
153,112.82542539267016,200.22674573053166
154,112.82542539267016,24.618097377572823
155,112.82542539267016,29.608718200125892
156,112.82542539267016,58.9268427990701
157,112.82542539267016,146.7096529027982
158,112.82542539267016,119.61925185719639
159,112.82542539267016,225.14091797191216
160,112.82542539267016,82.22025684592077
161,112.82542539267016,106.21741874797097
162,112.82542539267016,85.30892629474837
163,112.82542539267016,26.32087443753879
164,112.82542539267016,163.1035697176635
165,112.82542539267016,101.7192761400268
166,112.82542539267016,323.6757293767698
167,112.82542539267016,-9.596068171599626
168,112.82542539267016,25.64595705397123
169,112.82542539267016,16.788262643975926
170,112.82542539267016,202.59706105190764
171,112.82542539267016,71.68630933044102
172,112.82542539267016,57.07407449737441
173,112.82542539267016,75.89561599122712
174,112.82542539267016,12.424893516293679
175,112.82542539267016,156.92084619598683
176,112.82542539267016,88.24994791675402
177,112.82542539267016,100.74077311205058
178,112.82542539267016,30.424659464233116
179,112.82542539267016,34.42647691638534
180,112.82542539267016,165.22709487290854
181,112.82542539267016,14.816267926228946
182,112.82542539267016,54.50684087495155
183,112.82542539267016,296.76785318718186
184,112.82542539267016,115.65746148727492
185,112.82542539267016,9.09900098656587
186,112.82542539267016,296.4220271640325
187,112.82542539267016,161.82409957807812
188,112.82542539267016,46.162424292438786
189,112.82542539267016,24.460961984887106
190,112.82542539267016,251.98319774233107
191,112.82542539267016,171.66724002082555
192,112.82542539267016,67.53232219065973
193,112.82542539267016,135.53937100079364
194,112.82542539267016,187.88366312361904
195,112.82542539267016,96.71543122369475
196,112.82542539267016,24.10301062504061
197,112.82542539267016,174.42578927402877
198,112.82542539267016,-23.783077854093676
199,112.82542539267016,95.35794854277718
200,112.82542539267016,205.62461328571683
201,112.82542539267016,313.4123430368423
202,112.82542539267016,50.07952143411503
203,112.82542539267016,58.608140849751294
204,112.82542539267016,89.71941411995526
205,112.82542539267016,214.17825356375312
206,112.82542539267016,120.75388663115892
207,112.82542539267016,35.67902704629151
208,112.82542539267016,123.1157802956501
209,112.82542539267016,16.791287389343466
210,112.82542539267016,-13.560696633959353
211,112.82542539267016,189.12132868473626
212,112.82542539267016,23.433836151374308
213,112.82542539267016,83.8684436387368
214,112.82542539267016,188.77117498182218
215,112.82542539267016,104.95300318272643
216,112.82542539267016,79.42168901315335
217,112.82542539267016,24.927194695130893
218,112.82542539267016,-2.292214107769226
219,112.82542539267016,172.06402555675723
220,112.82542539267016,230.6132847556062
221,112.82542539267016,-0.33174819526666965
222,112.82542539267016,299.2818084773695
223,112.82542539267016,66.51452562575957
224,112.82542539267016,180.15566412672527
225,112.82542539267016,51.20538634664555
226,112.82542539267016,239.98509239674382
227,112.82542539267016,11.025149981933495
228,112.82542539267016,19.753999072445254
229,112.82542539267016,59.76627176991764
230,112.82542539267016,265.1388731958506
231,112.82542539267016,41.627843196782905
232,112.82542539267016,128.21682961463566
233,112.82542539267016,198.16571084556793
234,112.82542539267016,21.581639520056186
235,112.82542539267016,120.13165378450387
236,112.82542539267016,46.16132153716819
237,112.82542539267016,10.914162878762468
238,112.82542539267016,35.21327366038396
239,112.82542539267016,117.50274569668022
240,112.82542539267016,144.93131286213554
241,112.82542539267016,2.339710952091849
242,112.82542539267016,29.135392341928195
243,112.82542539267016,31.69375919309192
244,112.82542539267016,54.35406370135475
245,112.82542539267016,64.83965914919388
246,112.82542539267016,37.60235841473383
247,112.82542539267016,256.7784471049904
248,112.82542539267016,4.034627697560907
249,112.82542539267016,171.1085971834413
250,112.82542539267016,69.08561490947825
251,112.82542539267016,-8.308456358555375
252,112.82542539267016,-9.762446394276594
253,112.82542539267016,76.71289715303308
254,112.82542539267016,209.17414312444367
255,112.82542539267016,26.295317567186842
256,112.82542539267016,68.63711166087634
257,112.82542539267016,92.73614959380168
258,112.82542539267016,42.91965591518847
259,112.82542539267016,112.71394524076867
260,112.82542539267016,189.07779406157653
261,112.82542539267016,22.513451457780235
262,112.82542539267016,311.46117316530723
263,112.82542539267016,81.82700950305004
264,112.82542539267016,128.5560539980325
265,112.82542539267016,233.28021409995435
266,112.82542539267016,75.53079242444744
267,112.82542539267016,24.753531935252326
268,112.82542539267016,175.8448695426186
269,112.82542539267016,240.82475848087202
270,112.82542539267016,21.344234783403678
271,112.82542539267016,130.74265117989606
272,112.82542539267016,191.68678582923081
273,112.82542539267016,32.720026006944934
274,112.82542539267016,164.3636968749133
275,112.82542539267016,15.155902993452656
276,112.82542539267016,7.3977183769817145
277,112.82542539267016,22.365224924611155
278,112.82542539267016,41.53244822631876
279,112.82542539267016,151.45933853646397
280,112.82542539267016,202.7932205431764
281,112.82542539267016,71.49190971200939
282,112.82542539267016,81.76783985828499
283,112.82542539267016,161.6518808091295
284,112.82542539267016,264.0449309246669
285,112.82542539267016,106.08804706717099
286,112.82542539267016,180.24283006847853
287,112.82542539267016,91.81691781307387
288,112.82542539267016,62.15887924878191
289,112.82542539267016,20.656308765903376
290,112.82542539267016,44.86078139539512
291,112.82542539267016,92.76542875233703
292,112.82542539267016,123.36814414102088
293,112.82542539267016,47.85560855905733
294,112.82542539267016,43.802083537598975
295,112.82542539267016,-7.624623142319294
296,112.82542539267016,25.146040711043298
297,112.82542539267016,40.46357448034223
298,112.82542539267016,-6.769604433019509
299,112.82542539267016,216.7998892151703
300,112.82542539267016,93.15557429947931
301,112.82542539267016,290.99303096482356
302,112.82542539267016,22.69795855589048
303,112.82542539267016,109.27967287221671
304,112.82542539267016,16.041895989145175
305,112.82542539267016,-0.40730652378128696
306,112.82542539267016,148.19848529166782
307,112.82542539267016,208.48849072611034
308,112.82542539267016,0.9758190475264712
309,112.82542539267016,130.37323859019958
310,112.82542539267016,281.2869725301944
311,112.82542539267016,222.9055816864029
312,112.82542539267016,142.88056729360994
313,112.82542539267016,159.5799851473478
314,112.82542539267016,40.02117235264291
315,112.82542539267016,195.35395854447955
316,112.82542539267016,51.52395841606948
317,112.82542539267016,8.6687144147445
318,112.82542539267016,287.6276867250216
319,112.82542539267016,126.40337928830367
320,112.82542539267016,246.63882432982973
321,112.82542539267016,120.62856298872858
322,112.82542539267016,19.111990363661306
323,112.82542539267016,10.312256855370421
324,112.82542539267016,-3.4371588170829455
325,112.82542539267016,49.09546294576544
326,112.82542539267016,285.44399610387984
327,112.82542539267016,25.17205737780344
328,112.82542539267016,274.1230047338073
329,112.82542539267016,121.77144906469567
330,112.82542539267016,14.670715980758544
331,112.82542539267016,183.12184869923277
332,112.82542539267016,114.40647800661043
333,112.82542539267016,296.73063431889784
334,112.82542539267016,60.350404856287405
335,112.82542539267016,-6.7256639626312165
336,112.82542539267016,46.75642199413636
337,112.82542539267016,8.313068729364517
338,112.82542539267016,69.77083593335729
339,112.82542539267016,52.08923437925842
340,112.82542539267016,18.0763965660487
341,112.82542539267016,206.1918050012096
342,112.82542539267016,100.7822454427341
343,112.82542539267016,77.62385024175664
344,112.82542539267016,159.73122740138555
345,112.82542539267016,29.278429903471377
346,112.82542539267016,146.046674391795
347,112.82542539267016,187.71326536359206
348,112.82542539267016,49.19728267537829
349,112.82542539267016,112.96652718045682
350,112.82542539267016,34.4818198396125
351,112.82542539267016,39.442292317268354
352,112.82542539267016,26.63240473213301
353,112.82542539267016,-12.637721194056397
354,112.82542539267016,310.25033326006917
355,112.82542539267016,264.4558354762895
356,112.82542539267016,65.52893548005522
357,112.82542539267016,75.81411259591971
358,112.82542539267016,33.27273238007486
359,112.82542539267016,242.8952989171788
360,112.82542539267016,126.37466485055403
361,112.82542539267016,-6.775084309096201
362,112.82542539267016,263.0352967210502
363,112.82542539267016,166.14430402867418
364,112.82542539267016,114.61260046786317
365,112.82542539267016,110.17941291063443
366,112.82542539267016,284.23449976067445
367,112.82542539267016,225.40770075029653
368,112.82542539267016,-0.10995876196285792
369,112.82542539267016,78.5807829459194
370,112.82542539267016,305.2655068285645
371,112.82542539267016,195.45211775144878
372,112.82542539267016,171.12556982113142
373,112.82542539267016,45.56917296769453
374,112.82542539267016,248.5368475557939
375,112.82542539267016,275.04215463410935
376,112.82542539267016,71.91837068208795
377,112.82542539267016,202.85066480742466
378,112.82542539267016,43.962176486982074
379,112.82542539267016,217.6335761492065
380,112.82542539267016,29.31699866668903
381,112.82542539267016,82.642932604198
382,112.82542539267016,307.4781243565934
383,112.82542539267016,-1.8659977647096042
384,112.82542539267016,237.18053723721027
385,112.82542539267016,124.69749129497406
386,112.82542539267016,117.52525136828905
387,112.82542539267016,214.96703434444532
388,112.82542539267016,99.69837482507242
389,112.82542539267016,210.03648656742158
390,112.82542539267016,190.43831720694612
391,112.82542539267016,95.92801388320945
392,112.82542539267016,62.970239005405595
393,112.82542539267016,273.67548763552344
394,112.82542539267016,122.47125007906823
395,112.82542539267016,82.76860926253212
396,112.82542539267016,97.4395037318711
397,112.82542539267016,44.820509318587355
398,112.82542539267016,102.27712568042065
399,112.82542539267016,79.15849752525935
400,112.82542539267016,106.8122062025204
401,112.82542539267016,107.09479892884848
402,112.82542539267016,82.599632393131
403,112.82542539267016,79.11086320732186
404,112.82542539267016,10.231533585917049
405,112.82542539267016,161.58318883499277
406,112.82542539267016,40.72018345058511
407,112.82542539267016,57.39539927711942
408,112.82542539267016,37.58855891424862
409,112.82542539267016,151.2453183308466
410,112.82542539267016,280.6213294907245
411,112.82542539267016,126.97625921816811
412,112.82542539267016,142.71211028120373
413,112.82542539267016,38.86039270249043
414,112.82542539267016,125.42054077879415
415,112.82542539267016,242.12435172696743
416,112.82542539267016,289.2340325731603
417,112.82542539267016,168.97577618432695
418,112.82542539267016,69.5736275648243
419,112.82542539267016,175.11888745101507
420,112.82542539267016,27.715439277364
421,112.82542539267016,116.5111597012739
422,112.82542539267016,44.58432083008309
423,112.82542539267016,245.96019068885832
424,112.82542539267016,204.7046331883722
425,112.82542539267016,139.5887536252915
426,112.82542539267016,-43.59785088768848
427,112.82542539267016,-7.115776811578328
428,112.82542539267016,54.30914044081963
429,112.82542539267016,214.48536553070198
430,112.82542539267016,104.50205134696095
431,112.82542539267016,19.845656690525416
432,112.82542539267016,-2.7050009214858193
433,112.82542539267016,194.44836424558412
434,112.82542539267016,146.98042059955108
435,112.82542539267016,201.9151357410338
436,112.82542539267016,295.98540653914677
437,112.82542539267016,21.275734764787728
438,112.82542539267016,168.97207793571363
439,112.82542539267016,1.8750759748609056
440,112.82542539267016,59.171117106343395
441,112.82542539267016,141.47942779687702
442,112.82542539267016,182.7406114589075
443,112.82542539267016,111.84625057233012
444,112.82542539267016,241.71748249447512
445,112.82542539267016,167.43063303556283
446,112.82542539267016,193.4318165333853
447,112.82542539267016,135.25170034980042
448,112.82542539267016,5.636259609779998
449,112.82542539267016,26.24680843071947
450,112.82542539267016,31.387050826344975
451,112.82542539267016,17.60534603297974
452,112.82542539267016,295.986166809591
453,112.82542539267016,51.1486848421267
454,112.82542539267016,15.088046786961826
455,112.82542539267016,1.087734136700007
456,112.82542539267016,45.6024806847351
457,112.82542539267016,106.88035064564423
458,112.82542539267016,74.72108495303429
459,112.82542539267016,230.62036469894304
460,112.82542539267016,66.71155543807784
461,112.82542539267016,20.00117792207068
462,112.82542539267016,28.73191952235952
463,112.82542539267016,26.64838270991521
464,112.82542539267016,67.59920749433127
465,112.82542539267016,37.7755390356792
466,112.82542539267016,216.23782122042735
467,112.82542539267016,97.10749742636891
468,112.82542539267016,85.43576172741723
469,112.82542539267016,99.67345822849346
470,112.82542539267016,120.11634324999956
471,112.82542539267016,298.0197912582846
472,112.82542539267016,27.432883367028623
473,112.82542539267016,295.11330200775944
474,112.82542539267016,170.15475623023502
475,112.82542539267016,16.816858236717678
476,112.82542539267016,88.6792235347586
477,112.82542539267016,49.32875980296455
478,112.82542539267016,21.08485878171554
479,112.82542539267016,17.932689152585993
480,112.82542539267016,10.693964794979891
481,112.82542539267016,237.69957036253834
482,112.82542539267016,-13.542236873177458
483,112.82542539267016,-20.48080055956973
484,112.82542539267016,128.3866652955782
485,112.82542539267016,136.13211603692966
486,112.82542539267016,219.70749492348216
487,112.82542539267016,62.91189962505101
488,112.82542539267016,169.3401874232094
489,112.82542539267016,64.52712041172938
490,112.82542539267016,212.71605765792884
491,112.82542539267016,41.48561033322616
492,112.82542539267016,151.58581131222408
493,112.82542539267016,107.87347337268403
494,112.82542539267016,88.00567774060265
495,112.82542539267016,203.4486400262104
496,112.82542539267016,77.09963056658717
497,112.82542539267016,315.3175535063796
498,112.82542539267016,162.72077629339825
499,112.82542539267016,226.90230771057213
500,112.82542539267016,77.82819297307645
501,112.82542539267016,84.12132079567223
502,112.82542539267016,339.725242961331
503,112.82542539267016,40.527468662896
504,112.82542539267016,23.52805993778466
505,112.82542539267016,-7.299922817856242
506,112.82542539267016,200.82533176858394
507,112.82542539267016,223.53205487039216
508,112.82542539267016,0.8196754077774955
509,112.82542539267016,281.6549603324281
510,112.82542539267016,191.53671291351804
511,112.82542539267016,119.3831314215064
512,112.82542539267016,68.14953246330683
513,112.82542539267016,108.77196276300367
514,112.82542539267016,15.823390350120519
515,112.82542539267016,27.117219828090626
516,112.82542539267016,100.48720543339643
517,112.82542539267016,75.00415624231258
518,112.82542539267016,154.49335383744844
519,112.82542539267016,57.567656285526255
520,112.82542539267016,220.80462094379874
521,112.82542539267016,88.07850819536355
522,112.82542539267016,108.03391710349067
523,112.82542539267016,114.43241581541612
524,112.82542539267016,116.71836529189609
525,112.82542539267016,5.094681888974307
526,112.82542539267016,74.66832296205138
527,112.82542539267016,83.19877846523647
528,112.82542539267016,107.2027452241599
529,112.82542539267016,85.22631382193666
530,112.82542539267016,9.486156904911851
531,112.82542539267016,34.92517701724829
532,112.82542539267016,155.35665272200777
533,112.82542539267016,70.77731261935402
534,112.82542539267016,23.269066995958795
535,112.82542539267016,248.2804509309222
536,112.82542539267016,146.0813411631685
537,112.82542539267016,118.20674905281058
538,112.82542539267016,84.74996491882196
539,112.82542539267016,148.90173833503687
540,112.82542539267016,87.40484730398731
541,112.82542539267016,74.05958533138889
542,112.82542539267016,5.635384068353503
543,112.82542539267016,40.743749323203076
544,112.82542539267016,142.24540526935598
545,112.82542539267016,13.096294319542565
546,112.82542539267016,-4.6857357724200455
547,112.82542539267016,59.91010292007501
548,112.82542539267016,66.1263135009581
549,112.82542539267016,280.57270888496066
550,112.82542539267016,68.93409154381474
551,112.82542539267016,69.66445034772332
552,112.82542539267016,38.456099900295
553,112.82542539267016,160.7506807728196
554,112.82542539267016,348.53214983193027
555,112.82542539267016,69.74719169181117
556,112.82542539267016,11.363512066963295
557,112.82542539267016,4.214133611820401
558,112.82542539267016,47.251369890981024
559,112.82542539267016,296.63164050244103
560,112.82542539267016,165.57668050508698
561,112.82542539267016,-6.570215573620061
562,112.82542539267016,171.48302039720915
563,112.82542539267016,137.1340373709196
564,112.82542539267016,339.2321759501626
565,112.82542539267016,125.75660590363304
566,112.82542539267016,105.78001328070691
567,112.82542539267016,103.96240205967727
568,112.82542539267016,200.5906162699873
569,112.82542539267016,54.12459301413312
570,112.82542539267016,-27.37465374048628
571,112.82542539267016,283.0662710479084
572,112.82542539267016,140.80816358720466
573,112.82542539267016,201.54952996000407
574,112.82542539267016,169.5129372888794
575,112.82542539267016,86.92255492728863
576,112.82542539267016,16.226788189154604
577,112.82542539267016,85.59247540339874
578,112.82542539267016,126.50828296544952
579,112.82542539267016,140.99866171720788
580,112.82542539267016,160.1451958753264
581,112.82542539267016,11.398123027737611
582,112.82542539267016,55.13943518459857
583,112.82542539267016,54.06082709577232
584,112.82542539267016,141.1825702660195
585,112.82542539267016,44.74420430137887
586,112.82542539267016,168.4683380982365
587,112.82542539267016,166.04007935783412
588,112.82542539267016,10.062910531665736
589,112.82542539267016,154.05629419142915
590,112.82542539267016,94.16060045123415
591,112.82542539267016,96.7978052214321
592,112.82542539267016,29.483724513457616
593,112.82542539267016,63.385911977161996
594,112.82542539267016,146.3864986215661
595,112.82542539267016,64.97727952441137
596,112.82542539267016,132.25579967493388
597,112.82542539267016,200.74739361723465
598,112.82542539267016,38.27144374913381
599,112.82542539267016,196.13178825571492
600,112.82542539267016,211.24680846203825
601,112.82542539267016,3.6629666261497817
602,112.82542539267016,314.4529306764508
603,112.82542539267016,42.91979948277991
604,112.82542539267016,86.74061111665257
605,112.82542539267016,125.41091830267469
606,112.82542539267016,94.16580281629636
607,112.82542539267016,20.918833716746903
608,112.82542539267016,1.9058339626268577
609,112.82542539267016,124.30861804484913
610,112.82542539267016,346.4739302043565
611,112.82542539267016,3.819389114854303
612,112.82542539267016,59.96087460464165
613,112.82542539267016,139.69152333811917
614,112.82542539267016,22.454684321740785
615,112.82542539267016,111.37806195030326
616,112.82542539267016,314.37671514214117
617,112.82542539267016,107.72184888287077
618,112.82542539267016,224.93507701278952
619,112.82542539267016,162.89403402745808
620,112.82542539267016,270.28258048649
621,112.82542539267016,68.68264172210111
622,112.82542539267016,28.663573670573314
623,112.82542539267016,82.17293704404716
624,112.82542539267016,120.75914619257709
625,112.82542539267016,26.646881735298862
626,112.82542539267016,51.95145325882984
627,112.82542539267016,29.966944001013573
628,112.82542539267016,287.9381069911832
629,112.82542539267016,143.598191982317
630,112.82542539267016,48.14458347998814
631,112.82542539267016,175.96812426803643
632,112.82542539267016,49.20850074228616
633,112.82542539267016,138.1524540250992
634,112.82542539267016,47.00771319778262
635,112.82542539267016,165.28656731100108
636,112.82542539267016,174.2407735715391
637,112.82542539267016,16.129720173032382
638,112.82542539267016,77.16058153902294
639,112.82542539267016,7.658010433879923
640,112.82542539267016,89.95779953118101
641,112.82542539267016,111.06789283380024
642,112.82542539267016,181.5717942588767
643,112.82542539267016,164.67312229476178
644,112.82542539267016,148.62490139367517
645,112.82542539267016,19.286395457861886
646,112.82542539267016,58.312724224776844
647,112.82542539267016,85.14622541166108
648,112.82542539267016,160.98078881156798
649,112.82542539267016,92.26746475090367
650,112.82542539267016,137.86293232681606
651,112.82542539267016,112.07116097774833
652,112.82542539267016,284.63925356136554
653,112.82542539267016,67.39598777672616
654,112.82542539267016,94.94333282120034
655,112.82542539267016,107.71184290133193
656,112.82542539267016,245.63230193679212
657,112.82542539267016,22.79161655856889
658,112.82542539267016,125.83337932283622
659,112.82542539267016,-3.0531306594064205
660,112.82542539267016,48.31167310305379
661,112.82542539267016,91.86881617082763
662,112.82542539267016,92.67378052290364
663,112.82542539267016,31.138466303141342
664,112.82542539267016,114.18536040428067
665,112.82542539267016,79.97604632373469
666,112.82542539267016,70.38107727958169
667,112.82542539267016,156.64235910919317
668,112.82542539267016,92.67167604793053
669,112.82542539267016,13.195041098431503
670,112.82542539267016,19.067597366567284
671,112.82542539267016,16.835797199176397
672,112.82542539267016,111.01406908069121
673,112.82542539267016,90.63560159578236
674,112.82542539267016,18.634553176364548
675,112.82542539267016,58.11633973228438
676,112.82542539267016,-2.362164246702818
677,112.82542539267016,153.12463763024846
678,112.82542539267016,134.8100881274989
679,112.82542539267016,289.65209113590146
680,112.82542539267016,24.95382802090225
681,112.82542539267016,86.32887191594956
682,112.82542539267016,85.89313678217984
683,112.82542539267016,134.19719189284925
684,112.82542539267016,64.57571888506024
685,112.82542539267016,116.54399311339922
686,112.82542539267016,291.997230926337
687,112.82542539267016,74.0751568010956
688,112.82542539267016,353.46637619861525
689,112.82542539267016,18.308476101880856
690,112.82542539267016,125.20370823819358
691,112.82542539267016,39.25009359899258
692,112.82542539267016,226.40746009395508
693,112.82542539267016,91.80203500588937
694,112.82542539267016,78.51210988857562
695,112.82542539267016,129.29144109881898
696,112.82542539267016,88.76534525804595
697,112.82542539267016,75.07482041596529
698,112.82542539267016,144.2693405748013
699,112.82542539267016,11.450330088914157
700,112.82542539267016,28.346030028660522
701,112.82542539267016,142.9749741243173
702,112.82542539267016,31.600093298364158
703,112.82542539267016,233.32742082156625
704,112.82542539267016,223.69350620396293
705,112.82542539267016,228.51373972026357
706,112.82542539267016,25.433577051475723
707,112.82542539267016,22.76128752494769
708,112.82542539267016,108.99878234248857
709,112.82542539267016,108.04859321807841
710,112.82542539267016,129.23527452430454
711,112.82542539267016,147.93127051839377
712,112.82542539267016,69.26305348552137
713,112.82542539267016,13.539622331179274
714,112.82542539267016,87.11177044063668
715,112.82542539267016,92.0442559302363
716,112.82542539267016,206.91049516587867
717,112.82542539267016,105.66885303913665
718,112.82542539267016,136.4524297466375
719,112.82542539267016,49.02272411535194
720,112.82542539267016,281.3850002445173
721,112.82542539267016,9.782829605832148
722,112.82542539267016,20.739447551729484
723,112.82542539267016,122.53313022240471
724,112.82542539267016,61.750748741018114
725,112.82542539267016,3.7586211038114214
726,112.82542539267016,-0.3179150075266648
727,112.82542539267016,84.28660442344628
728,112.82542539267016,104.61331305188224
729,112.82542539267016,81.62296057402487
730,112.82542539267016,10.336936891966715
731,112.82542539267016,28.902610105905538
732,112.82542539267016,93.3053822075801
733,112.82542539267016,20.5824422415117
734,112.82542539267016,112.92143597895524
735,112.82542539267016,66.30681457740715
736,112.82542539267016,95.18715510427545
737,112.82542539267016,47.76283094189317
738,112.82542539267016,56.475231158713974
739,112.82542539267016,102.13617503086782
740,112.82542539267016,19.104951515485283
741,112.82542539267016,189.20706801728446
742,112.82542539267016,122.00026328147814
743,112.82542539267016,2.260806140731461
744,112.82542539267016,67.84150165225816
745,112.82542539267016,271.95668863423793
746,112.82542539267016,207.46091299628725
747,112.82542539267016,4.991885887888159
748,112.82542539267016,34.57675008181526
749,112.82542539267016,106.97054536567961
750,112.82542539267016,199.02622308828282
751,112.82542539267016,217.41879654352857
752,112.82542539267016,205.66108312516403
753,112.82542539267016,307.5181204073553
754,112.82542539267016,158.17709375278918
755,112.82542539267016,14.284610479747357
756,112.82542539267016,159.73938336532726
757,112.82542539267016,228.1999946235274
758,112.82542539267016,154.59725639711573
759,112.82542539267016,275.45678624846215
760,112.82542539267016,93.5605048821994
761,112.82542539267016,-8.089992652255503
762,112.82542539267016,273.9432136911237
763,112.82542539267016,186.91318387397575
764,112.82542539267016,120.32154642428566
765,112.82542539267016,45.50413757641347
766,112.82542539267016,23.965502786631788
767,112.82542539267016,1.4359141532355864
768,112.82542539267016,4.114221557779956
769,112.82542539267016,49.12886092071163
770,112.82542539267016,302.58142053000995
771,112.82542539267016,84.05324244386573
772,112.82542539267016,105.61686683099462
773,112.82542539267016,133.17114137448985
